uid,eprintid,datestamp,value,count
9478792,36829,20230603,views,1
9478793,44719,20230603,views,1
9478794,41182,20230603,views,2
9478795,13065,20230603,views,1
9478796,29002,20230603,views,1
9478797,38237,20230603,views,1
9478798,44170,20230603,views,1
9478799,20863,20230603,views,1
9478800,8226,20230603,views,1
9478801,34957,20230603,views,4
9478802,13396,20230603,views,1
9478803,9048,20230603,views,1
9478804,26322,20230603,views,1
9478805,44045,20230603,views,1
9478806,10343,20230603,views,1
9478807,34710,20230603,views,1
9478808,31343,20230603,views,1
9478809,9103,20230603,views,1
9478810,43217,20230603,views,1
9478811,6954,20230603,views,1
9478812,42317,20230603,views,1
9478813,13225,20230603,views,1
9478814,29839,20230603,views,1
9478815,42360,20230603,views,1
9478816,35897,20230603,views,1
9478817,31561,20230603,views,1
9478818,44128,20230603,views,1
9478819,43918,20230603,views,3
9478820,7073,20230603,views,1
9478821,3839,20230603,views,1
9478822,10312,20230603,views,3
9478823,26188,20230603,views,1
9478824,21695,20230603,views,1
9478825,41245,20230603,views,1
9478826,44163,20230603,views,1
9478827,41746,20230603,views,1
9478828,34483,20230603,views,1
9478829,33225,20230603,views,1
9478830,7948,20230603,views,2
9478831,20044,20230603,views,1
9478832,35441,20230603,views,1
9478833,44687,20230603,views,6
9478834,44541,20230603,views,1
9478835,6819,20230603,views,2
9478836,35842,20230603,views,5
9478837,43606,20230603,views,1
9478838,44784,20230603,views,1
9478839,42969,20230603,views,1
9478840,41582,20230603,views,1
9478841,44488,20230603,views,1
9478842,8125,20230603,views,1
9478843,34183,20230603,views,1
9478844,9181,20230603,views,1
9478845,36069,20230603,views,1
9478846,7461,20230603,views,9
9478847,20169,20230603,views,1
9478848,8792,20230603,views,1
9478849,21430,20230603,views,1
9478850,6354,20230603,views,1
9478851,9894,20230603,views,2
9478852,40005,20230603,views,1
9478853,44185,20230603,views,1
9478854,23679,20230603,views,1
9478855,42177,20230603,views,1
9478856,17765,20230603,views,1
9478857,44888,20230603,views,1
9478858,8709,20230603,views,1
9478859,42356,20230603,views,1
9478860,43241,20230603,views,1
9478861,42347,20230603,views,1
9478862,35416,20230603,views,1
9478863,7214,20230603,views,1
9478864,30916,20230603,views,1
9478865,38715,20230603,views,1
9478866,35393,20230603,views,1
9478867,20436,20230603,views,1
9478868,36541,20230603,views,1
9478869,26061,20230604,views,2
9478870,25919,20230604,views,2
9478871,41483,20230604,views,1
9478872,35369,20230604,views,1
9478873,34396,20230604,views,1
9478874,35911,20230604,views,1
9478875,43941,20230604,views,1
9478876,44188,20230604,views,1
9478877,38192,20230604,views,1
9478878,44179,20230604,views,1
9478879,5671,20230604,views,2
9478880,13226,20230604,views,1
9478881,43441,20230604,views,1
9478882,42592,20230604,views,1
9478883,10073,20230604,views,1
9478884,40773,20230604,views,1
9478885,31589,20230604,views,1
9478886,13481,20230604,views,1
9478887,40425,20230604,views,1
9478888,39228,20230604,views,1
9478889,8478,20230604,views,1
9478890,31300,20230604,views,2
9478891,23797,20230604,views,1
9478892,7639,20230604,views,1
9478893,11115,20230604,views,1
9478894,42885,20230604,views,1
9478895,25393,20230604,views,1
9478896,7678,20230604,views,1
9478897,5810,20230604,views,2
9478898,34570,20230604,views,2
9478899,2825,20230604,views,1
9478900,24309,20230604,views,1
9478901,14106,20230604,views,1
9478902,41420,20230604,views,1
9478903,7302,20230604,views,1
9478904,6657,20230604,views,1
9478905,35421,20230604,views,1
9478906,7478,20230604,views,1
9478907,9697,20230604,views,1
9478908,33837,20230604,views,1
9478909,43563,20230604,views,1
9478910,26018,20230604,views,1
9478911,9773,20230604,views,1
9478912,20194,20230604,views,2
9478913,24817,20230604,views,1
9478914,40674,20230604,views,1
9478915,44009,20230604,views,1
9478916,11922,20230604,views,2
9478917,39601,20230604,views,1
9478918,17458,20230604,views,2
9478919,6503,20230604,views,2
9478920,22172,20230604,views,1
9478921,30836,20230604,views,1
9478922,34311,20230604,views,1
9478923,44160,20230604,views,1
9478924,42304,20230604,views,1
9478925,42515,20230604,views,1
9478926,22973,20230604,views,1
9478927,43577,20230604,views,1
9478928,7491,20230604,views,1
9478929,7867,20230604,views,1
9478930,35425,20230604,views,1
9478931,36347,20230604,views,1
9478932,31290,20230604,views,1
9478933,8841,20230604,views,2
9478934,25259,20230604,views,1
9478935,40940,20230604,views,1
9478936,26003,20230604,views,1
9478937,42711,20230604,views,1
9478938,43153,20230604,views,1
9478939,40423,20230604,views,1
9478940,41965,20230604,views,1
9478941,23745,20230604,views,1
9478942,37395,20230604,views,1
9478943,7442,20230604,views,1
9478944,20861,20230604,views,1
9478945,7613,20230604,views,1
9478946,32527,20230604,views,1
9478947,44790,20230604,views,1
9478948,44250,20230604,views,1
9478949,39033,20230604,views,1
9478950,36386,20230604,views,1
9478951,11952,20230604,views,1
9478952,33891,20230604,views,1
9478953,42300,20230604,views,1
9478954,25909,20230604,views,2
9478955,6367,20230604,views,1
9478956,40357,20230604,views,1
9478957,23445,20230604,views,1
9478958,34851,20230604,views,1
9478959,28205,20230604,views,1
9478960,44001,20230604,views,1
9478961,42317,20230604,views,1
9478962,44532,20230604,views,1
9478963,29982,20230604,views,2
9478964,7333,20230604,views,1
9478965,10324,20230604,views,2
9478966,33922,20230604,views,1
9478967,25547,20230604,views,1
9478968,33856,20230604,views,1
9478969,43858,20230604,views,1
9478970,44288,20230604,views,1
9478971,43097,20230604,views,1
9478972,42324,20230604,views,1
9478973,31664,20230604,views,1
9478974,39587,20230604,views,1
9478975,44710,20230604,views,1
9478976,31013,20230604,views,1
9478977,39057,20230604,views,3
9478978,7948,20230604,views,1
9478979,42778,20230604,views,1
9478980,42305,20230604,views,1
9478981,7910,20230604,views,1
9478982,18479,20230604,views,1
9478983,35842,20230604,views,3
9478984,27767,20230604,views,1
9478985,42327,20230604,views,1
9478986,10261,20230604,views,1
9478987,21145,20230604,views,1
9478988,33562,20230604,views,1
9478989,9049,20230604,views,1
9478990,10283,20230604,views,1
9478991,43198,20230604,views,1
9478992,42803,20230604,views,1
9478993,7461,20230604,views,1
9478994,5694,20230604,views,1
9478995,8056,20230604,views,1
9478996,29153,20230604,views,1
9478997,41405,20230604,views,1
9478998,17715,20230604,views,1
9478999,35391,20230604,views,2
9479000,29465,20230604,views,2
9479001,42296,20230604,views,1
9479002,26302,20230604,views,1
9479003,35848,20230604,views,2
9479004,10671,20230604,views,2
9479005,43241,20230604,views,2
9479006,32173,20230604,views,1
9479007,44546,20230604,views,1
9479008,41492,20230604,views,1
9479009,30916,20230604,views,1
9479010,42832,20230604,views,1
9479011,43285,20230604,views,1
9479012,26705,20230604,views,1
9479013,38767,20230605,views,1
9479014,44720,20230605,views,1
9479015,41416,20230605,views,1
9479016,13200,20230605,views,1
9479017,11857,20230605,views,1
9479018,42735,20230605,views,1
9479019,18368,20230605,views,1
9479020,34855,20230605,views,1
9479021,41390,20230605,views,1
9479022,10638,20230605,views,1
9479023,7844,20230605,views,1
9479024,10746,20230605,views,1
9479025,35907,20230605,views,1
9479026,43665,20230605,views,1
9479027,35458,20230605,views,1
9479028,10860,20230605,views,1
9479029,42453,20230605,views,1
9479030,26781,20230605,views,1
9479031,22627,20230605,views,1
9479032,44794,20230605,views,1
9479033,30131,20230605,views,1
9479034,34152,20230605,views,1
9479035,44248,20230605,views,1
9479036,8905,20230605,views,1
9479037,8550,20230605,views,1
9479038,36547,20230605,views,1
9479039,43479,20230605,views,1
9479040,6600,20230605,views,1
9479041,37011,20230605,views,1
9479042,29307,20230605,views,1
9479043,43836,20230605,views,1
9479044,44912,20230605,views,1
9479045,19341,20230605,views,1
9479046,32366,20230605,views,1
9479047,33975,20230605,views,1
9479048,40197,20230605,views,1
9479049,37210,20230605,views,1
9479050,43563,20230605,views,1
9479051,39908,20230605,views,1
9479052,44727,20230605,views,1
9479053,31262,20230605,views,1
9479054,9773,20230605,views,1
9479055,17682,20230605,views,2
9479056,7029,20230605,views,1
9479057,44764,20230605,views,1
9479058,35427,20230605,views,7
9479059,39041,20230605,views,1
9479060,10875,20230605,views,1
9479061,8880,20230605,views,1
9479062,21427,20230605,views,1
9479063,37268,20230605,views,1
9479064,44463,20230605,views,1
9479065,44472,20230605,views,3
9479066,7204,20230605,views,1
9479067,42065,20230605,views,1
9479068,44835,20230605,views,1
9479069,27479,20230605,views,1
9479070,22584,20230605,views,1
9479071,35957,20230605,views,1
9479072,42242,20230605,views,1
9479073,31267,20230605,views,1
9479074,35330,20230605,views,1
9479075,42307,20230605,views,1
9479076,44582,20230605,views,1
9479077,35321,20230605,views,1
9479078,22789,20230605,views,1
9479079,10867,20230605,views,1
9479080,42515,20230605,views,3
9479081,39897,20230605,views,1
9479082,30948,20230605,views,1
9479083,20650,20230605,views,1
9479084,22683,20230605,views,2
9479085,4605,20230605,views,1
9479086,33432,20230605,views,1
9479087,5682,20230605,views,1
9479088,34280,20230605,views,1
9479089,9608,20230605,views,1
9479090,9199,20230605,views,1
9479091,41044,20230605,views,1
9479092,9992,20230605,views,1
9479093,27766,20230605,views,1
9479094,35408,20230605,views,3
9479095,7740,20230605,views,1
9479096,43879,20230605,views,1
9479097,12979,20230605,views,1
9479098,44745,20230605,views,1
9479099,41449,20230605,views,1
9479100,42712,20230605,views,1
9479101,36262,20230605,views,1
9479102,41961,20230605,views,1
9479103,32516,20230605,views,1
9479104,20863,20230605,views,1
9479105,41368,20230605,views,1
9479106,33596,20230605,views,1
9479107,44765,20230605,views,1
9479108,44779,20230605,views,2
9479109,21784,20230605,views,1
9479110,33891,20230605,views,1
9479111,36556,20230605,views,1
9479112,44748,20230605,views,1
9479113,39375,20230605,views,1
9479114,27112,20230605,views,1
9479115,20285,20230605,views,1
9479116,8819,20230605,views,1
9479117,42317,20230605,views,1
9479118,44809,20230605,views,1
9479119,44159,20230605,views,1
9479120,44532,20230605,views,1
9479121,7411,20230605,views,1
9479122,38434,20230605,views,1
9479123,22700,20230605,views,1
9479124,36450,20230605,views,1
9479125,40428,20230605,views,1
9479126,6251,20230605,views,1
9479127,36553,20230605,views,1
9479128,43918,20230605,views,1
9479129,35943,20230605,views,1
9479130,40073,20230605,views,2
9479131,24510,20230605,views,1
9479132,10312,20230605,views,1
9479133,44675,20230605,views,1
9479134,26403,20230605,views,1
9479135,21695,20230605,views,1
9479136,41703,20230605,views,1
9479137,12474,20230605,views,1
9479138,6851,20230605,views,1
9479139,7231,20230605,views,1
9479140,27899,20230605,views,1
9479141,27954,20230605,views,1
9479142,6819,20230605,views,1
9479143,44687,20230605,views,2
9479144,43700,20230605,views,1
9479145,41467,20230605,views,1
9479146,43063,20230605,views,1
9479147,35842,20230605,views,2
9479148,44249,20230605,views,1
9479149,43257,20230605,views,1
9479150,5200,20230605,views,1
9479151,38366,20230605,views,1
9479152,18963,20230605,views,1
9479153,29347,20230605,views,1
9479154,40817,20230605,views,2
9479155,7950,20230605,views,1
9479156,44819,20230605,views,1
9479157,6678,20230605,views,1
9479158,43304,20230605,views,1
9479159,16801,20230605,views,1
9479160,41175,20230605,views,1
9479161,42803,20230605,views,1
9479162,32663,20230605,views,1
9479163,7461,20230605,views,4
9479164,42916,20230605,views,1
9479165,31455,20230605,views,1
9479166,38499,20230605,views,1
9479167,8019,20230605,views,1
9479168,38256,20230605,views,1
9479169,27633,20230605,views,1
9479170,41697,20230605,views,1
9479171,44702,20230605,views,1
9479172,35848,20230605,views,2
9479173,43493,20230605,views,1
9479174,38785,20230605,views,1
9479175,34439,20230605,views,1
9479176,31727,20230605,views,1
9479177,38519,20230605,views,1
9479178,41513,20230605,views,1
9479179,44067,20230605,views,1
9479180,36172,20230604,views,1
9479181,26061,20230604,views,1
9479182,35401,20230604,views,1
9479183,22694,20230604,views,1
9479184,38427,20230604,views,1
9479185,6974,20230604,views,1
9479186,13499,20230604,views,1
9479187,41483,20230604,views,2
9479188,44366,20230604,views,1
9479189,35975,20230604,views,1
9479190,28325,20230604,views,1
9479191,35489,20230604,views,2
9479192,44520,20230604,views,1
9479193,20438,20230604,views,1
9479194,9998,20230604,views,1
9479195,39650,20230604,views,1
9479196,18642,20230604,views,1
9479197,31458,20230604,views,1
9479198,37991,20230604,views,1
9479199,8938,20230604,views,1
9479200,44188,20230604,views,1
9479201,31241,20230604,views,1
9479202,13920,20230604,views,2
9479203,27114,20230604,views,1
9479204,29219,20230604,views,1
9479205,23413,20230604,views,1
9479206,2725,20230604,views,1
9479207,35907,20230604,views,1
9479208,39126,20230604,views,2
9479209,9796,20230604,views,1
9479210,42027,20230604,views,1
9479211,27858,20230604,views,1
9479212,40773,20230604,views,1
9479213,38098,20230604,views,1
9479214,36608,20230604,views,1
9479215,8723,20230604,views,1
9479216,25038,20230604,views,1
9479217,19826,20230604,views,1
9479218,19756,20230604,views,1
9479219,28178,20230604,views,1
9479220,21813,20230604,views,1
9479221,22627,20230604,views,2
9479222,7898,20230604,views,1
9479223,12989,20230604,views,1
9479224,44740,20230604,views,1
9479225,33565,20230604,views,1
9479226,42603,20230604,views,1
9479227,21993,20230604,views,1
9479228,7460,20230604,views,1
9479229,40429,20230604,views,1
9479230,42784,20230604,views,1
9479231,20573,20230604,views,1
9479232,33693,20230604,views,1
9479233,8546,20230604,views,1
9479234,43066,20230604,views,1
9479235,44818,20230604,views,1
9479236,18556,20230604,views,2
9479237,26739,20230604,views,1
9479238,41420,20230604,views,1
9479239,7462,20230604,views,1
9479240,7478,20230604,views,4
9479241,18777,20230604,views,1
9479242,44912,20230604,views,2
9479243,10059,20230604,views,1
9479244,38241,20230604,views,1
9479245,11855,20230604,views,2
9479246,21564,20230604,views,2
9479247,43325,20230604,views,1
9479248,17682,20230604,views,2
9479249,43745,20230604,views,1
9479250,39525,20230604,views,1
9479251,28333,20230604,views,1
9479252,28395,20230604,views,1
9479253,7427,20230604,views,2
9479254,42409,20230604,views,1
9479255,28259,20230604,views,1
9479256,44463,20230604,views,2
9479257,44666,20230604,views,2
9479258,7245,20230604,views,1
9479259,34558,20230604,views,1
9479260,44417,20230604,views,1
9479261,31590,20230604,views,1
9479262,42873,20230604,views,1
9479263,6698,20230604,views,1
9479264,43934,20230604,views,1
9479265,28262,20230604,views,1
9479266,42805,20230604,views,4
9479267,44481,20230604,views,1
9479268,32804,20230604,views,1
9479269,13431,20230604,views,1
9479270,18182,20230604,views,1
9479271,9731,20230604,views,1
9479272,44739,20230604,views,1
9479273,43968,20230604,views,1
9479274,38469,20230604,views,1
9479275,19805,20230604,views,1
9479276,23533,20230604,views,2
9479277,25153,20230604,views,1
9479278,20423,20230604,views,1
9479279,9640,20230604,views,1
9479280,13268,20230604,views,1
9479281,22789,20230604,views,4
9479282,44707,20230604,views,1
9479283,7907,20230604,views,1
9479284,14467,20230604,views,1
9479285,23282,20230604,views,1
9479286,8594,20230604,views,1
9479287,14148,20230604,views,1
9479288,44056,20230604,views,1
9479289,36347,20230604,views,1
9479290,36459,20230604,views,1
9479291,35863,20230604,views,3
9479292,29237,20230604,views,1
9479293,28414,20230604,views,1
9479294,6894,20230604,views,1
9479295,31049,20230604,views,1
9479296,44749,20230604,views,1
9479297,23338,20230604,views,1
9479298,42329,20230604,views,1
9479299,42852,20230604,views,1
9479300,42131,20230604,views,1
9479301,28698,20230604,views,1
9479302,12706,20230604,views,1
9479303,36376,20230604,views,1
9479304,7740,20230604,views,1
9479305,20918,20230604,views,1
9479306,6834,20230604,views,1
9479307,8830,20230604,views,1
9479308,41614,20230604,views,1
9479309,35821,20230604,views,7
9479310,8953,20230604,views,1
9479311,44745,20230604,views,1
9479312,16833,20230604,views,1
9479313,8141,20230604,views,1
9479314,10611,20230604,views,1
9479315,20861,20230604,views,1
9479316,42672,20230604,views,1
9479317,27453,20230604,views,1
9479318,43239,20230604,views,1
9479319,41438,20230604,views,1
9479320,32516,20230604,views,1
9479321,40376,20230604,views,1
9479322,18463,20230604,views,1
9479323,41368,20230604,views,1
9479324,3975,20230604,views,1
9479325,7691,20230604,views,1
9479326,29381,20230604,views,1
9479327,33647,20230604,views,1
9479328,24301,20230604,views,1
9479329,36539,20230604,views,1
9479330,9673,20230604,views,1
9479331,44847,20230604,views,3
9479332,7373,20230604,views,1
9479333,42765,20230604,views,1
9479334,33891,20230604,views,2
9479335,43676,20230604,views,1
9479336,44168,20230604,views,3
9479337,44796,20230604,views,1
9479338,40078,20230604,views,1
9479339,35279,20230604,views,1
9479340,41822,20230604,views,1
9479341,44465,20230604,views,1
9479342,38198,20230604,views,1
9479343,42078,20230604,views,1
9479344,35891,20230604,views,1
9479345,26712,20230604,views,1
9479346,11474,20230604,views,2
9479347,8545,20230604,views,1
9479348,18000,20230604,views,1
9479349,44159,20230604,views,1
9479350,35925,20230604,views,2
9479351,6537,20230604,views,1
9479352,5110,20230604,views,1
9479353,44649,20230604,views,1
9479354,7884,20230604,views,1
9479355,18871,20230604,views,1
9479356,40813,20230604,views,1
9479357,10833,20230604,views,1
9479358,40133,20230604,views,1
9479359,28293,20230604,views,1
9479360,31882,20230604,views,1
9479361,43513,20230604,views,1
9479362,12455,20230604,views,1
9479363,44675,20230604,views,1
9479364,40742,20230604,views,1
9479365,34417,20230604,views,1
9479366,42293,20230604,views,2
9479367,43939,20230604,views,1
9479368,9497,20230604,views,1
9479369,38467,20230604,views,1
9479370,32009,20230604,views,2
9479371,10760,20230604,views,1
9479372,31080,20230604,views,1
9479373,43961,20230604,views,1
9479374,36247,20230604,views,1
9479375,40467,20230604,views,1
9479376,34370,20230604,views,1
9479377,14404,20230604,views,1
9479378,21566,20230604,views,1
9479379,7334,20230604,views,2
9479380,12695,20230604,views,1
9479381,34299,20230604,views,1
9479382,36727,20230604,views,4
9479383,7231,20230604,views,1
9479384,44742,20230604,views,1
9479385,19553,20230604,views,2
9479386,44593,20230604,views,1
9479387,27954,20230604,views,1
9479388,41477,20230604,views,1
9479389,7910,20230604,views,2
9479390,25034,20230604,views,2
9479391,41467,20230604,views,1
9479392,35028,20230604,views,1
9479393,44639,20230604,views,2
9479394,21145,20230604,views,1
9479395,43818,20230604,views,1
9479396,42560,20230604,views,1
9479397,26482,20230604,views,1
9479398,8726,20230604,views,1
9479399,34059,20230604,views,1
9479400,13871,20230604,views,1
9479401,40029,20230604,views,1
9479402,24224,20230604,views,1
9479403,6369,20230604,views,1
9479404,10265,20230604,views,1
9479405,23153,20230604,views,2
9479406,40895,20230604,views,1
9479407,44712,20230604,views,2
9479408,39326,20230604,views,1
9479409,33586,20230604,views,1
9479410,43969,20230604,views,1
9479411,42803,20230604,views,6
9479412,35390,20230604,views,1
9479413,37454,20230604,views,1
9479414,39898,20230604,views,1
9479415,8056,20230604,views,5
9479416,8509,20230604,views,1
9479417,41405,20230604,views,1
9479418,8104,20230604,views,1
9479419,37312,20230604,views,1
9479420,25302,20230604,views,1
9479421,21303,20230604,views,1
9479422,44554,20230604,views,1
9479423,28224,20230604,views,1
9479424,29558,20230604,views,1
9479425,8214,20230604,views,1
9479426,12681,20230604,views,1
9479427,44783,20230604,views,1
9479428,35848,20230604,views,3
9479429,21339,20230604,views,1
9479430,44801,20230604,views,1
9479431,9146,20230604,views,1
9479432,37162,20230604,views,1
9479433,4827,20230604,views,1
9479434,6918,20230604,views,1
9479435,7286,20230604,views,1
9479436,21404,20230604,views,1
9479437,21438,20230604,views,1
9479438,21805,20230604,views,1
9479439,13924,20230604,views,2
9479440,6878,20230604,views,1
9479441,6250,20230604,views,1
9479442,34544,20230604,views,1
9479443,15961,20230604,views,1
9479444,9820,20230604,views,1
9479445,18615,20230604,views,1
9479446,12299,20230604,views,1
9479447,42456,20230604,views,1
9479448,7630,20230604,views,1
9479449,41416,20230604,views,1
9479450,13300,20230604,views,1
9479451,43683,20230604,views,1
9479452,40289,20230604,views,1
9479453,42599,20230604,views,1
9479454,6634,20230604,views,1
9479455,39213,20230604,views,1
9479456,42650,20230604,views,1
9479457,44068,20230604,views,1
9479458,44821,20230604,views,1
9479459,6621,20230604,views,1
9479460,7844,20230604,views,1
9479461,21460,20230604,views,1
9479462,39164,20230604,views,1
9479463,12043,20230604,views,2
9479464,21367,20230604,views,1
9479465,36667,20230604,views,1
9479466,11510,20230604,views,1
9479467,11064,20230604,views,2
9479468,39228,20230604,views,1
9479469,5851,20230604,views,1
9479470,36564,20230604,views,2
9479471,26091,20230604,views,1
9479472,44411,20230604,views,1
9479473,39687,20230604,views,1
9479474,15570,20230604,views,1
9479475,44061,20230604,views,1
9479476,44415,20230604,views,1
9479477,18660,20230604,views,1
9479478,20195,20230604,views,1
9479479,41159,20230604,views,1
9479480,22141,20230604,views,1
9479481,43725,20230604,views,1
9479482,41373,20230604,views,1
9479483,35693,20230604,views,1
9479484,23402,20230604,views,1
9479485,6939,20230604,views,1
9479486,6401,20230604,views,4
9479487,27454,20230604,views,1
9479488,20740,20230604,views,1
9479489,41521,20230604,views,1
9479490,19809,20230604,views,1
9479491,25743,20230604,views,1
9479492,10303,20230604,views,1
9479493,38744,20230604,views,1
9479494,37889,20230604,views,1
9479495,43232,20230604,views,1
9479496,35421,20230604,views,2
9479497,35953,20230604,views,1
9479498,40522,20230604,views,1
9479499,37210,20230604,views,1
9479500,35015,20230604,views,1
9479501,31239,20230604,views,1
9479502,27650,20230604,views,1
9479503,9223,20230604,views,1
9479504,43516,20230604,views,1
9479505,31477,20230604,views,1
9479506,32531,20230604,views,2
9479507,44522,20230604,views,1
9479508,44785,20230604,views,1
9479509,35427,20230604,views,1
9479510,10090,20230604,views,1
9479511,35716,20230604,views,1
9479512,26609,20230604,views,1
9479513,30635,20230604,views,1
9479514,40963,20230604,views,1
9479515,41585,20230604,views,1
9479516,5977,20230604,views,1
9479517,17928,20230604,views,1
9479518,44495,20230604,views,1
9479519,35405,20230604,views,1
9479520,32971,20230604,views,1
9479521,22584,20230604,views,1
9479522,17962,20230604,views,1
9479523,10228,20230604,views,2
9479524,18379,20230604,views,1
9479525,41828,20230604,views,2
9479526,34593,20230604,views,1
9479527,9401,20230604,views,1
9479528,43434,20230604,views,1
9479529,38627,20230604,views,1
9479530,30986,20230604,views,1
9479531,44160,20230604,views,1
9479532,36066,20230604,views,1
9479533,7885,20230604,views,1
9479534,9114,20230604,views,1
9479535,42515,20230604,views,1
9479536,40586,20230604,views,1
9479537,13872,20230604,views,1
9479538,32549,20230604,views,1
9479539,37405,20230604,views,1
9479540,22683,20230604,views,1
9479541,34533,20230604,views,1
9479542,8457,20230604,views,1
9479543,35425,20230604,views,1
9479544,38214,20230604,views,1
9479545,44806,20230604,views,1
9479546,21440,20230604,views,2
9479547,43861,20230604,views,1
9479548,28274,20230604,views,1
9479549,44630,20230604,views,1
9479550,12885,20230604,views,1
9479551,37758,20230604,views,2
9479552,42133,20230604,views,1
9479553,35420,20230604,views,1
9479554,7956,20230604,views,1
9479555,9992,20230604,views,1
9479556,12725,20230604,views,1
9479557,28169,20230604,views,1
9479558,43645,20230604,views,1
9479559,19521,20230604,views,1
9479560,7861,20230604,views,1
9479561,44733,20230604,views,1
9479562,35408,20230604,views,7
9479563,44848,20230604,views,2
9479564,38115,20230604,views,1
9479565,41182,20230604,views,2
9479566,44719,20230604,views,1
9479567,21521,20230604,views,1
9479568,39914,20230604,views,1
9479569,20863,20230604,views,1
9479570,35106,20230604,views,1
9479571,10436,20230604,views,1
9479572,37663,20230604,views,1
9479573,11527,20230604,views,1
9479574,6635,20230604,views,1
9479575,24020,20230604,views,1
9479576,6441,20230604,views,1
9479577,44627,20230604,views,1
9479578,8226,20230604,views,1
9479579,27571,20230604,views,1
9479580,21784,20230604,views,1
9479581,16086,20230604,views,1
9479582,31228,20230604,views,1
9479583,38070,20230604,views,1
9479584,44705,20230604,views,1
9479585,33533,20230604,views,1
9479586,20783,20230604,views,1
9479587,42614,20230604,views,1
9479588,26366,20230604,views,1
9479589,13009,20230604,views,1
9479590,9772,20230604,views,1
9479591,10343,20230604,views,1
9479592,43655,20230604,views,1
9479593,34710,20230604,views,1
9479594,19411,20230604,views,1
9479595,20363,20230604,views,1
9479596,13090,20230604,views,1
9479597,9103,20230604,views,1
9479598,38359,20230604,views,1
9479599,9562,20230604,views,1
9479600,36175,20230604,views,1
9479601,5674,20230604,views,1
9479602,8798,20230604,views,1
9479603,33626,20230604,views,1
9479604,42457,20230604,views,1
9479605,38963,20230604,views,1
9479606,42839,20230604,views,1
9479607,6923,20230604,views,1
9479608,30403,20230604,views,1
9479609,19359,20230604,views,1
9479610,11785,20230604,views,1
9479611,27489,20230604,views,1
9479612,34007,20230604,views,1
9479613,23798,20230604,views,1
9479614,43552,20230604,views,1
9479615,13916,20230604,views,1
9479616,43867,20230604,views,1
9479617,7073,20230604,views,1
9479618,40073,20230604,views,1
9479619,3839,20230604,views,1
9479620,10312,20230604,views,4
9479621,31664,20230604,views,3
9479622,18948,20230604,views,2
9479623,38206,20230604,views,1
9479624,21695,20230604,views,1
9479625,39746,20230604,views,1
9479626,27598,20230604,views,1
9479627,8119,20230604,views,1
9479628,10448,20230604,views,2
9479629,11981,20230604,views,1
9479630,9521,20230604,views,3
9479631,42610,20230604,views,1
9479632,7948,20230604,views,2
9479633,44770,20230604,views,1
9479634,7971,20230604,views,1
9479635,8444,20230604,views,1
9479636,35441,20230604,views,1
9479637,44687,20230604,views,2
9479638,5966,20230604,views,1
9479639,35842,20230604,views,11
9479640,10482,20230604,views,1
9479641,37756,20230604,views,1
9479642,8943,20230604,views,1
9479643,44784,20230604,views,1
9479644,18354,20230604,views,1
9479645,25028,20230604,views,1
9479646,44772,20230604,views,4
9479647,27390,20230604,views,1
9479648,31122,20230604,views,1
9479649,9057,20230604,views,1
9479650,17388,20230604,views,1
9479651,27296,20230604,views,1
9479652,26209,20230604,views,2
9479653,44819,20230604,views,3
9479654,28002,20230604,views,1
9479655,42130,20230604,views,2
9479656,44488,20230604,views,2
9479657,9444,20230604,views,1
9479658,9181,20230604,views,1
9479659,12097,20230604,views,1
9479660,44880,20230604,views,1
9479661,7461,20230604,views,4
9479662,42295,20230604,views,1
9479663,28756,20230604,views,1
9479664,12932,20230604,views,1
9479665,17351,20230604,views,1
9479666,11837,20230604,views,1
9479667,34281,20230604,views,1
9479668,16185,20230604,views,1
9479669,7936,20230604,views,1
9479670,5760,20230604,views,1
9479671,26106,20230604,views,1
9479672,41334,20230604,views,2
9479673,44888,20230604,views,1
9479674,36444,20230604,views,1
9479675,35402,20230604,views,1
9479676,8897,20230604,views,4
9479677,31037,20230604,views,1
9479678,8709,20230604,views,1
9479679,42347,20230604,views,1
9479680,40592,20230604,views,1
9479681,8397,20230604,views,1
9479682,44777,20230604,views,1
9479683,16516,20230604,views,3
9479684,2734,20230604,views,1
9479685,44088,20230604,views,1
9479686,27159,20230604,views,1
9479687,44815,20230604,views,1
9479688,44414,20230604,views,1
9479689,5849,20230604,views,1
9479690,35401,20230606,views,1
9479691,26061,20230606,views,3
9479692,24925,20230606,views,1
9479693,6802,20230606,views,1
9479694,42057,20230606,views,1
9479695,33082,20230606,views,1
9479696,2746,20230606,views,1
9479697,6777,20230606,views,1
9479698,37930,20230606,views,2
9479699,25401,20230606,views,1
9479700,28638,20230606,views,1
9479701,8233,20230606,views,1
9479702,39228,20230606,views,1
9479703,42906,20230606,views,1
9479704,26277,20230606,views,1
9479705,8244,20230606,views,1
9479706,32818,20230606,views,1
9479707,7369,20230606,views,1
9479708,44415,20230606,views,1
9479709,42885,20230606,views,1
9479710,17592,20230606,views,1
9479711,8058,20230606,views,1
9479712,13088,20230606,views,1
9479713,2726,20230606,views,1
9479714,6451,20230606,views,1
9479715,8528,20230606,views,1
9479716,10087,20230606,views,1
9479717,20249,20230606,views,1
9479718,43232,20230606,views,1
9479719,6657,20230606,views,1
9479720,31355,20230606,views,1
9479721,9394,20230606,views,1
9479722,19441,20230606,views,1
9479723,8716,20230606,views,1
